path_id,od_id,local_path_id,path_type,origin_customer_id,destination_customer_id,origin_node,destination_node,node_path,arc_path,path_length_km,free_flow_time_h,congested_arc_count,is_ev
ev_4059,1391,ev_4059,detour_3,Customer_72,Customer_12,24,52,"[24, 2, 'vir_52', 52]","[27, 'arc_2_vir_52', 'arc_vir_52_52']",11.926728523981984,0.21684960952694515,0,1
ev_4060,1392,ev_4060,shortest,Customer_72,Customer_20,24,52,"[24, 'vir_52', 52]","['arc_24_vir_52', 'arc_vir_52_52']",4.540569279445613,0.08255580508082933,0,1
ev_4061,1392,ev_4061,detour_2,Customer_72,Customer_20,24,52,"[24, 'vir_0', 0, 'vir_52', 52]","['arc_24_vir_0', 'arc_vir_0_0', 'arc_0_vir_52', 'arc_vir_52_52']",5.718279879921189,0.10396872508947616,0,1
ev_4062,1392,ev_4062,detour_3,Customer_72,Customer_20,24,52,"[24, 2, 'vir_52', 52]","[27, 'arc_2_vir_52', 'arc_vir_52_52']",11.926728523981984,0.21684960952694515,0,1
ev_4063,1393,ev_4063,shortest,Customer_72,Customer_53,24,52,"[24, 'vir_52', 52]","['arc_24_vir_52', 'arc_vir_52_52']",4.540569279445613,0.08255580508082933,0,1
ev_4064,1393,ev_4064,detour_2,Customer_72,Customer_53,24,52,"[24, 'vir_0', 0, 'vir_52', 52]","['arc_24_vir_0', 'arc_vir_0_0', 'arc_0_vir_52', 'arc_vir_52_52']",5.718279879921189,0.10396872508947616,0,1
ev_4065,1393,ev_4065,detour_3,Customer_72,Customer_53,24,52,"[24, 2, 'vir_52', 52]","[27, 'arc_2_vir_52', 'arc_vir_52_52']",11.926728523981984,0.21684960952694515,0,1
ev_4066,1394,ev_4066,shortest,Customer_72,Customer_8,24,63,"[24, 'vir_52', 52, 63]","['arc_24_vir_52', 'arc_vir_52_52', 402]",9.231907347476824,0.167852860863215,0,1
ev_4067,1394,ev_4067,detour_2,Customer_72,Customer_8,24,63,"[24, 'vir_0', 0, 'vir_52', 52, 63]","['arc_24_vir_0', 'arc_vir_0_0', 'arc_0_vir_52', 'arc_vir_52_52', 402]",10.4096179479524,0.1892657808718618,0,1
ev_4068,1394,ev_4068,detour_3,Customer_72,Customer_8,24,63,"[24, 'vir_52', 52, 13, 63]","['arc_24_vir_52', 'arc_vir_52_52', 157, 152]",10.511699891230029,0.2040838937609887,0,1
ev_4069,1395,ev_4069,shortest,Customer_72,Customer_23,24,39,"[24, 'vir_6', 6, 39]","['arc_24_vir_6', 'arc_vir_6_6', 80]",12.024398532554665,0.2186254278646303,0,1
ev_4070,1395,ev_4070,detour_2,Customer_72,Customer_23,24,39,"[24, 'vir_6', 6, 79, 39]","['arc_24_vir_6', 'arc_vir_6_6', 76, 363]",12.659140980480627,0.23016619964510232,0,1
ev_4072,1396,ev_4072,shortest,Customer_72,Customer_70,24,53,"[24, 'vir_52', 52, 63, 'vir_53', 53]","['arc_24_vir_52', 'arc_vir_52_52', 402, 'arc_63_vir_53', 'arc_vir_53_53']",12.292638879375703,0.22350252507955826,0,1
ev_4073,1396,ev_4073,detour_2,Customer_72,Customer_70,24,53,"[24, 'vir_0', 0, 'vir_52', 52, 63, 'vir_53', 53]","['arc_24_vir_0', 'arc_vir_0_0', 'arc_0_vir_52', 'arc_vir_52_52', 402, 'arc_63_vir_53', 'arc_vir_53_53']",13.47034947985128,0.24491544508820506,0,1
ev_4074,1396,ev_4074,detour_3,Customer_72,Customer_70,24,53,"[24, 'vir_52', 52, 13, 63, 'vir_53', 53]","['arc_24_vir_52', 'arc_vir_52_52', 157, 152, 'arc_63_vir_53', 'arc_vir_53_53']",13.572431423128908,0.25973355797733194,0,1
ev_4075,1397,ev_4075,shortest,Customer_72,Customer_16,24,64,"[24, 'vir_6', 6, 39, 64]","['arc_24_vir_6', 'arc_vir_6_6', 80, 358]",14.760664184730594,0.2683757124496472,0,1
ev_4076,1397,ev_4076,detour_2,Customer_72,Customer_16,24,64,"[24, 'vir_6', 6, 79, 39, 64]","['arc_24_vir_6', 'arc_vir_6_6', 76, 363, 358]",15.395406632656556,0.2799164842301192,0,1
ev_4078,1398,ev_4078,shortest,Customer_72,Customer_56,24,64,"[24, 'vir_6', 6, 39, 64]","['arc_24_vir_6', 'arc_vir_6_6', 80, 358]",14.760664184730594,0.2683757124496472,0,1
ev_4079,1398,ev_4079,detour_2,Customer_72,Customer_56,24,64,"[24, 'vir_6', 6, 79, 39, 64]","['arc_24_vir_6', 'arc_vir_6_6', 76, 363, 358]",15.395406632656556,0.2799164842301192,0,1
ev_4081,1399,ev_4081,shortest,Customer_72,Customer_63,24,64,"[24, 'vir_6', 6, 39, 64]","['arc_24_vir_6', 'arc_vir_6_6', 80, 358]",14.760664184730594,0.2683757124496472,0,1
ev_4082,1399,ev_4082,detour_2,Customer_72,Customer_63,24,64,"[24, 'vir_6', 6, 79, 39, 64]","['arc_24_vir_6', 'arc_vir_6_6', 76, 363, 358]",15.395406632656556,0.2799164842301192,0,1
ev_4084,1400,ev_4084,shortest,Customer_72,Customer_64,24,64,"[24, 'vir_6', 6, 39, 64]","['arc_24_vir_6', 'arc_vir_6_6', 80, 358]",14.760664184730594,0.2683757124496472,0,1
ev_4085,1400,ev_4085,detour_2,Customer_72,Customer_64,24,64,"[24, 'vir_6', 6, 79, 39, 64]","['arc_24_vir_6', 'arc_vir_6_6', 76, 363, 358]",15.395406632656556,0.2799164842301192,0,1
ev_4087,1401,ev_4087,shortest,Customer_72,Customer_5,24,7,"[24, 'vir_52', 52, 13, 7]","['arc_24_vir_52', 'arc_vir_52_52', 157, 89]",12.911693578798548,0.23475806506906455,0,1
ev_4088,1401,ev_4088,detour_2,Customer_72,Customer_5,24,7,"[24, 'vir_52', 52, 13, 'vir_44', 44, 7]","['arc_24_vir_52', 'arc_vir_52_52', 157, 'arc_13_vir_44', 'arc_vir_44_44', 83]",13.204857268343982,0.24280809447884585,0,1
ev_4089,1401,ev_4089,detour_3,Customer_72,Customer_5,24,7,"[24, 'vir_0', 0, 41, 7]","['arc_24_vir_0', 'arc_vir_0_0', 6, 91]",13.899637691785353,0.2527206853051882,0,1
ev_4090,1402,ev_4090,shortest,Customer_72,Customer_80,24,3,"[24, 'vir_52', 52, 63, 3]","['arc_24_vir_52', 'arc_vir_52_52', 402, 41]",14.476285431242975,0.26320518965896317,0,1
ev_4091,1402,ev_4091,detour_2,Customer_72,Customer_80,24,3,"[24, 'vir_52', 52, 63, 'vir_53', 53, 3]","['arc_24_vir_52', 'arc_vir_52_52', 402, 'arc_63_vir_53', 'arc_vir_53_53', 35]",14.5980569952841,0.2811379779772682,0,1
ev_4092,1402,ev_4092,detour_3,Customer_72,Customer_80,24,3,"[24, 'vir_0', 0, 'vir_52', 52, 63, 3]","['arc_24_vir_0', 'arc_vir_0_0', 'arc_0_vir_52', 'arc_vir_52_52', 402, 41]",15.653996031718549,0.28461810966761,0,1
ev_4093,1403,ev_4093,shortest,Customer_72,Customer_24,24,22,"[24, 'vir_0', 0, 41, 22]","['arc_24_vir_0', 'arc_vir_0_0', 6, 243]",14.032778711646483,0.25514143112084514,0,1
ev_4094,1403,ev_4094,detour_2,Customer_72,Customer_24,24,22,"[24, 'vir_0', 0, 41, 5, 22]","['arc_24_vir_0', 'arc_vir_0_0', 6, 69, 56]",14.415179912848568,0.26510410620660657,0,1
ev_4095,1403,ev_4095,detour_3,Customer_72,Customer_24,24,22,"[24, 'vir_52', 52, 13, 7, 22]","['arc_24_vir_52', 'arc_vir_52_52', 157, 89, 86]",16.063891827541482,0.29207076050075426,0,1
ev_4096,1404,ev_4096,shortest,Customer_72,Customer_6,24,5,"[24, 'vir_0', 0, 41, 5]","['arc_24_vir_0', 'arc_vir_0_0', 6, 69]",13.973724103475794,0.2540677109722872,0,1
ev_4097,1404,ev_4097,detour_2,Customer_72,Customer_6,24,5,"[24, 'vir_0', 0, 41, 22, 5]","['arc_24_vir_0', 'arc_vir_0_0', 6, 243, 57]",14.474234521019257,0.2661778263551645,0,1
ev_4099,1405,ev_4099,shortest,Customer_72,Customer_25,24,19,"[24, 'vir_6', 6, 39, 64, 19]","['arc_24_vir_6', 'arc_vir_6_6', 80, 358, 219]",18.552242472975244,0.33731349950864087,0,1
ev_4100,1405,ev_4100,detour_2,Customer_72,Customer_25,24,19,"[24, 'vir_6', 6, 39, 54, 19]","['arc_24_vir_6', 'arc_vir_6_6', 80, 360, 217]",17.867898415410508,0.3413782497422072,0,1
ev_4101,1405,ev_4101,detour_3,Customer_72,Customer_25,24,19,"[24, 'vir_6', 6, 39, 64, 54, 19]","['arc_24_vir_6', 'arc_vir_6_6', 80, 358, 411, 217]",18.726565417466304,0.34418856807422077,0,1
ev_4102,1406,ev_4102,shortest,Customer_72,Customer_55,24,48,"[24, 'vir_52', 52, 63, 'vir_53', 53, 48]","['arc_24_vir_52', 'arc_vir_52_52', 402, 'arc_63_vir_53', 'arc_vir_53_53', 389]",16.5192286936872,0.3003496126124946,0,1
ev_4103,1406,ev_4103,detour_2,Customer_72,Customer_55,24,48,"[24, 'vir_0', 0, 'vir_52', 52, 63, 'vir_53', 53, 48]","['arc_24_vir_0', 'arc_vir_0_0', 'arc_0_vir_52', 'arc_vir_52_52', 402, 'arc_63_vir_53', 'arc_vir_53_53', 389]",17.696939294162778,0.3217625326211414,0,1
ev_4104,1406,ev_4104,detour_3,Customer_72,Customer_55,24,48,"[24, 'vir_52', 52, 63, 3, 48]","['arc_24_vir_52', 'arc_vir_52_52', 402, 41, 36]",18.09165852937411,0.32893924598862023,1,1
ev_4106,1407,ev_4106,detour_2,Customer_72,Customer_61,24,23,"[24, 'vir_0', 0, 2, 23]","['arc_24_vir_0', 'arc_vir_0_0', 4, 30]",17.703238919042604,0.32187707125532006,0,1
ev_4107,1407,ev_4107,detour_3,Customer_72,Customer_61,24,23,"[24, 'vir_0', 0, 41, 23]","['arc_24_vir_0', 'arc_vir_0_0', 6, 247]",21.465893643611558,0.3902889753383919,0,1
ev_4111,1409,ev_4111,detour_3,Customer_73,Customer_18,66,57,"[66, 'vir_61', 61, 57]","['arc_66_vir_61', 'arc_vir_61_61', 429]",5.48492770042669,0.11467975441929233,0,1
ev_4114,1410,ev_4114,detour_3,Customer_73,Customer_28,66,16,"[66, 'vir_61', 61, 16]","['arc_66_vir_61', 'arc_vir_61_61', 189]",5.500420696872644,0.11496144526376423,0,1
ev_4117,1411,ev_4117,detour_3,Customer_73,Customer_66,66,16,"[66, 'vir_61', 61, 16]","['arc_66_vir_61', 'arc_vir_61_61', 189]",5.500420696872644,0.11496144526376423,0,1
ev_4119,1412,ev_4119,detour_2,Customer_73,Customer_1,66,1,"[66, 'vir_61', 61, 1]","['arc_66_vir_61', 'arc_vir_61_61', 11]",5.8385656454318235,0.12110953523756748,0,1
ev_4120,1412,ev_4120,detour_3,Customer_73,Customer_1,66,1,"[66, 57, 'vir_61', 61, 1]","[431, 'arc_57_vir_61', 'arc_vir_61_61', 11]",8.699337777737625,0.17018540045383757,0,1
ev_4122,1413,ev_4122,detour_2,Customer_73,Customer_69,66,9,"[66, 'vir_61', 61, 1, 9]","['arc_66_vir_61', 'arc_vir_61_61', 11, 16]",7.279211394484006,0.15712567896387203,0,1
ev_4126,1414,ev_4126,detour_3,Customer_73,Customer_50,66,26,"[66, 'vir_61', 61, 1, 26]","['arc_66_vir_61', 'arc_vir_61_61', 11, 12]",8.433580101139345,0.16829161625043149,0,1
ev_4142,1420,ev_4142,shortest,Customer_73,Customer_38,66,14,"[66, 1, 26, 'vir_14', 14]","[23, 12, 'arc_26_vir_14', 'arc_vir_14_14']",10.807828939491278,0.19650598071802322,0,1
ev_4143,1420,ev_4143,detour_2,Customer_73,Customer_38,66,14,"[66, 1, 9, 26, 'vir_14', 14]","[23, 16, 108, 'arc_26_vir_14', 'arc_vir_14_14']",10.808826583438274,0.2142242021965221,0,1
ev_4144,1420,ev_4144,detour_3,Customer_73,Customer_38,66,14,"[66, 'vir_61', 61, 1, 26, 'vir_14', 14]","['arc_66_vir_61', 'arc_vir_61_61', 11, 12, 'arc_26_vir_14', 'arc_vir_14_14']",11.6262671718947,0.22634047208234703,0,1
ev_4146,1421,ev_4146,avoid_congestion,Customer_73,Customer_55,66,48,"[66, 57, 77, 12, 30, 'vir_53', 53, 48]","[431, 426, 145, 148, 'arc_30_vir_53', 'arc_vir_53_53', 389]",20.617112387007303,0.4028444161383425,0,1
ev_4160,1426,ev_4160,shortest,Customer_73,Customer_70,66,53,"[66, 57, 77, 12, 30, 'vir_53', 53]","[431, 426, 145, 148, 'arc_30_vir_53', 'arc_vir_53_53']",16.390522572695804,0.32599732860540614,0,1
ev_4161,1426,ev_4161,detour_2,Customer_73,Customer_70,66,53,"[66, 57, 77, 12, 60, 'vir_53', 53]","[431, 426, 145, 150, 'arc_60_vir_53', 'arc_vir_53_53']",17.75656046606277,0.33486217660520384,0,1
ev_4162,1426,ev_4162,detour_3,Customer_73,Customer_70,66,53,"[66, 16, 57, 77, 12, 30, 'vir_53', 53]","[187, 184, 426, 145, 148, 'arc_30_vir_53', 'arc_vir_53_53']",16.802375620990446,0.33629365481277224,0,1
ev_4163,1427,ev_4163,shortest,Customer_73,Customer_33,66,4,"[66, 1, 26, 'vir_14', 14, 46, 50, 55, 4]","[23, 12, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 394, 47]",23.39543350586059,0.4253715182883744,2,1
ev_4164,1427,ev_4164,detour_2,Customer_73,Customer_33,66,4,"[66, 1, 9, 26, 'vir_14', 14, 46, 50, 55, 4]","[23, 16, 108, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 394, 47]",23.396431149807587,0.44308973976687327,2,1
ev_4165,1427,ev_4165,detour_3,Customer_73,Customer_33,66,4,"[66, 1, 26, 'vir_14', 14, 46, 50, 55, 17, 4]","[23, 12, 'arc_26_vir_14', 'arc_vir_14_14', 170, 384, 394, 199, 51]",23.503986338114952,0.4476001760221407,3,1
ev_4188,1436,ev_4188,shortest,Customer_74,Customer_27,38,33,"[38, 43, 'vir_33', 33]","[350, 'arc_43_vir_33', 'arc_vir_33_33']",5.75993207489215,0.10472603772531183,0,1
ev_4189,1436,ev_4189,detour_2,Customer_74,Customer_27,38,33,"[38, 67, 'vir_33', 33]","[352, 'arc_67_vir_33', 'arc_vir_33_33']",6.866564432195942,0.12484662603992622,0,1
ev_4190,1436,ev_4190,detour_3,Customer_74,Customer_27,38,33,"[38, 10, 'vir_33', 33]","[129, 'arc_10_vir_33', 'arc_vir_33_33']",6.991406359464534,0.12711647926299152,0,1
ev_4191,1437,ev_4191,shortest,Customer_74,Customer_79,38,33,"[38, 43, 'vir_33', 33]","[350, 'arc_43_vir_33', 'arc_vir_33_33']",5.75993207489215,0.10472603772531183,0,1
ev_4192,1437,ev_4192,detour_2,Customer_74,Customer_79,38,33,"[38, 67, 'vir_33', 33]","[352, 'arc_67_vir_33', 'arc_vir_33_33']",6.866564432195942,0.12484662603992622,0,1
ev_4193,1437,ev_4193,detour_3,Customer_74,Customer_79,38,33,"[38, 10, 'vir_33', 33]","[129, 'arc_10_vir_33', 'arc_vir_33_33']",6.991406359464534,0.12711647926299152,0,1
ev_4196,1438,ev_4196,detour_3,Customer_74,Customer_32,38,46,"[38, 43, 'vir_33', 33, 46]","[350, 'arc_43_vir_33', 'arc_vir_33_33', 324]",7.276892217144336,0.14265004128161649,0,1
ev_4199,1439,ev_4199,detour_3,Customer_74,Customer_49,38,46,"[38, 43, 'vir_33', 33, 46]","[350, 'arc_43_vir_33', 'arc_vir_33_33', 324]",7.276892217144336,0.14265004128161649,0,1
ev_4215,1445,ev_4215,shortest,Customer_74,Customer_3,38,74,"[38, 32, 55, 'vir_74', 74]","[313, 316, 'arc_55_vir_74', 'arc_vir_74_74']",10.243672900927944,0.19614256035841837,2,1
ev_4216,1445,ev_4216,avoid_congestion,Customer_74,Customer_3,38,74,"[38, 10, 50, 'vir_74', 74]","[129, 120, 'arc_50_vir_74', 'arc_vir_74_74']",10.980552143429744,0.19964640260781352,1,1
ev_4217,1445,ev_4217,detour_3,Customer_74,Customer_3,38,74,"[38, 32, 50, 'vir_74', 74]","[313, 318, 'arc_50_vir_74', 'arc_vir_74_74']",11.581329129385018,0.21056962053427306,2,1
ev_4218,1446,ev_4218,shortest,Customer_74,Customer_42,38,74,"[38, 32, 55, 'vir_74', 74]","[313, 316, 'arc_55_vir_74', 'arc_vir_74_74']",10.243672900927944,0.19614256035841837,2,1
ev_4219,1446,ev_4219,avoid_congestion,Customer_74,Customer_42,38,74,"[38, 10, 50, 'vir_74', 74]","[129, 120, 'arc_50_vir_74', 'arc_vir_74_74']",10.980552143429744,0.19964640260781352,1,1
ev_4220,1446,ev_4220,detour_3,Customer_74,Customer_42,38,74,"[38, 32, 50, 'vir_74', 74]","[313, 318, 'arc_50_vir_74', 'arc_vir_74_74']",11.581329129385018,0.21056962053427306,2,1
ev_4221,1447,ev_4221,shortest,Customer_74,Customer_47,38,74,"[38, 32, 55, 'vir_74', 74]","[313, 316, 'arc_55_vir_74', 'arc_vir_74_74']",10.243672900927944,0.19614256035841837,2,1
ev_4222,1447,ev_4222,avoid_congestion,Customer_74,Customer_47,38,74,"[38, 10, 50, 'vir_74', 74]","[129, 120, 'arc_50_vir_74', 'arc_vir_74_74']",10.980552143429744,0.19964640260781352,1,1
ev_4223,1447,ev_4223,detour_3,Customer_74,Customer_47,38,74,"[38, 32, 50, 'vir_74', 74]","[313, 318, 'arc_50_vir_74', 'arc_vir_74_74']",11.581329129385018,0.21056962053427306,2,1
ev_4230,1450,ev_4230,detour_3,Customer_75,Customer_13,15,35,"[15, 'vir_70', 70, 35]","['arc_15_vir_70', 'arc_vir_70_70', 331]",12.715200941612384,0.2311854716656797,0,1
ev_4255,1459,ev_4255,shortest,Customer_75,Customer_27,15,33,"[15, 73, 67, 'vir_33', 33]","[180, 455, 'arc_67_vir_33', 'arc_vir_33_33']",12.601199097024992,0.22911271085499985,0,1
ev_4256,1459,ev_4256,detour_2,Customer_75,Customer_27,15,33,"[15, 73, 67, 43, 'vir_33', 33]","[180, 455, 375, 'arc_43_vir_33', 'arc_vir_33_33']",13.409953109369418,0.25207753569847957,0,1
ev_4257,1459,ev_4257,detour_3,Customer_75,Customer_27,15,33,"[15, 73, 38, 43, 'vir_33', 33]","[180, 357, 350, 'arc_43_vir_33', 'arc_vir_33_33']",14.831277110334183,0.26965958382425786,0,1
ev_4258,1460,ev_4258,shortest,Customer_75,Customer_79,15,33,"[15, 73, 67, 'vir_33', 33]","[180, 455, 'arc_67_vir_33', 'arc_vir_33_33']",12.601199097024992,0.22911271085499985,0,1
ev_4259,1460,ev_4259,detour_2,Customer_75,Customer_79,15,33,"[15, 73, 67, 43, 'vir_33', 33]","[180, 455, 375, 'arc_43_vir_33', 'arc_vir_33_33']",13.409953109369418,0.25207753569847957,0,1
ev_4260,1460,ev_4260,detour_3,Customer_75,Customer_79,15,33,"[15, 73, 38, 43, 'vir_33', 33]","[180, 357, 350, 'arc_43_vir_33', 'arc_vir_33_33']",14.831277110334183,0.26965958382425786,0,1
ev_4261,1461,ev_4261,shortest,Customer_75,Customer_32,15,46,"[15, 73, 67, 'vir_33', 33, 46]","[180, 455, 'arc_67_vir_33', 'arc_vir_33_33', 324]",14.118159239277178,0.2670367144113045,0,1
ev_4263,1461,ev_4263,detour_3,Customer_75,Customer_32,15,46,"[15, 73, 67, 43, 'vir_33', 33, 46]","[180, 455, 375, 'arc_43_vir_33', 'arc_vir_33_33', 324]",14.926913251621604,0.2900015392547842,0,1
ev_4264,1462,ev_4264,shortest,Customer_75,Customer_49,15,46,"[15, 73, 67, 'vir_33', 33, 46]","[180, 455, 'arc_67_vir_33', 'arc_vir_33_33', 324]",14.118159239277178,0.2670367144113045,0,1
ev_4266,1462,ev_4266,detour_3,Customer_75,Customer_49,15,46,"[15, 73, 67, 43, 'vir_33', 33, 46]","[180, 455, 375, 'arc_43_vir_33', 'arc_vir_33_33', 324]",14.926913251621604,0.2900015392547842,0,1
ev_4269,1463,ev_4269,detour_3,Customer_75,Customer_57,15,58,"[15, 'vir_70', 70, 58]","['arc_15_vir_70', 'arc_vir_70_70', 437]",16.86140094441511,0.3065709262620929,0,1
ev_4272,1464,ev_4272,detour_3,Customer_75,Customer_78,15,58,"[15, 'vir_70', 70, 58]","['arc_15_vir_70', 'arc_vir_70_70', 437]",16.86140094441511,0.3065709262620929,0,1
ev_4274,1465,ev_4274,detour_2,Customer_75,Customer_40,15,36,"[15, 'vir_70', 70, 36]","['arc_15_vir_70', 'arc_vir_70_70', 339]",15.599008755965723,0.28361834101755856,0,1
ev_4277,1466,ev_4277,detour_2,Customer_75,Customer_44,15,36,"[15, 'vir_70', 70, 36]","['arc_15_vir_70', 'arc_vir_70_70', 339]",15.599008755965723,0.28361834101755856,0,1
ev_4284,1469,ev_4284,detour_2,Customer_76,Customer_72,0,24,"[0, 'vir_52', 52, 24]","['arc_0_vir_52', 'arc_vir_52_52', 251]",7.66462504602936,0.13935681901871563,0,1
ev_4286,1470,ev_4286,shortest,Customer_76,Customer_11,0,52,"[0, 'vir_52', 52]","['arc_0_vir_52', 'arc_vir_52_52']",3.124055766583747,0.05680101393788631,0,1
ev_4287,1470,ev_4287,detour_2,Customer_76,Customer_11,0,52,"[0, 24, 'vir_52', 52]","[2, 'arc_24_vir_52', 'arc_vir_52_52']",7.134793392783054,0.12972351623241918,0,1
ev_4288,1470,ev_4288,detour_3,Customer_76,Customer_11,0,52,"[0, 2, 'vir_52', 52]","[4, 'arc_2_vir_52', 'arc_vir_52_52']",10.261102809424886,0.186565505625907,0,1
ev_4289,1471,ev_4289,shortest,Customer_76,Customer_12,0,52,"[0, 'vir_52', 52]","['arc_0_vir_52', 'arc_vir_52_52']",3.124055766583747,0.05680101393788631,0,1
ev_4290,1471,ev_4290,detour_2,Customer_76,Customer_12,0,52,"[0, 24, 'vir_52', 52]","[2, 'arc_24_vir_52', 'arc_vir_52_52']",7.134793392783054,0.12972351623241918,0,1
ev_4291,1471,ev_4291,detour_3,Customer_76,Customer_12,0,52,"[0, 2, 'vir_52', 52]","[4, 'arc_2_vir_52', 'arc_vir_52_52']",10.261102809424886,0.186565505625907,0,1
ev_4292,1472,ev_4292,shortest,Customer_76,Customer_20,0,52,"[0, 'vir_52', 52]","['arc_0_vir_52', 'arc_vir_52_52']",3.124055766583747,0.05680101393788631,0,1
ev_4293,1472,ev_4293,detour_2,Customer_76,Customer_20,0,52,"[0, 24, 'vir_52', 52]","[2, 'arc_24_vir_52', 'arc_vir_52_52']",7.134793392783054,0.12972351623241918,0,1
ev_4294,1472,ev_4294,detour_3,Customer_76,Customer_20,0,52,"[0, 2, 'vir_52', 52]","[4, 'arc_2_vir_52', 'arc_vir_52_52']",10.261102809424886,0.186565505625907,0,1
ev_4295,1473,ev_4295,shortest,Customer_76,Customer_53,0,52,"[0, 'vir_52', 52]","['arc_0_vir_52', 'arc_vir_52_52']",3.124055766583747,0.05680101393788631,0,1
ev_4296,1473,ev_4296,detour_2,Customer_76,Customer_53,0,52,"[0, 24, 'vir_52', 52]","[2, 'arc_24_vir_52', 'arc_vir_52_52']",7.134793392783054,0.12972351623241918,0,1
ev_4297,1473,ev_4297,detour_3,Customer_76,Customer_53,0,52,"[0, 2, 'vir_52', 52]","[4, 'arc_2_vir_52', 'arc_vir_52_52']",10.261102809424886,0.186565505625907,0,1
ev_4298,1474,ev_4298,shortest,Customer_76,Customer_8,0,63,"[0, 'vir_52', 52, 63]","['arc_0_vir_52', 'arc_vir_52_52', 402]",7.815393834614958,0.14209806972027195,0,1
ev_4299,1474,ev_4299,detour_2,Customer_76,Customer_8,0,63,"[0, 'vir_52', 52, 13, 63]","['arc_0_vir_52', 'arc_vir_52_52', 157, 152]",9.095186378368163,0.17832910261804566,0,1
ev_4300,1474,ev_4300,detour_3,Customer_76,Customer_8,0,63,"[0, 24, 'vir_52', 52, 63]","[2, 'arc_24_vir_52', 'arc_vir_52_52', 402]",11.826131460814265,0.21502057201480484,0,1
ev_4302,1475,ev_4302,detour_2,Customer_76,Customer_5,0,7,"[0, 'vir_52', 52, 13, 7]","['arc_0_vir_52', 'arc_vir_52_52', 157, 89]",11.495180065936683,0.2090032739261215,0,1
ev_4303,1475,ev_4303,detour_3,Customer_76,Customer_5,0,7,"[0, 'vir_52', 52, 13, 'vir_44', 44, 7]","['arc_0_vir_52', 'arc_vir_52_52', 157, 'arc_13_vir_44', 'arc_vir_44_44', 83]",11.788343755482117,0.2170533033359028,0,1
ev_4304,1476,ev_4304,shortest,Customer_76,Customer_70,0,53,"[0, 'vir_52', 52, 63, 'vir_53', 53]","['arc_0_vir_52', 'arc_vir_52_52', 402, 'arc_63_vir_53', 'arc_vir_53_53']",10.876125366513836,0.1977477339366152,0,1
ev_4305,1476,ev_4305,detour_2,Customer_76,Customer_70,0,53,"[0, 'vir_52', 52, 13, 63, 'vir_53', 53]","['arc_0_vir_52', 'arc_vir_52_52', 157, 152, 'arc_63_vir_53', 'arc_vir_53_53']",12.155917910267043,0.2339787668343889,0,1
ev_4306,1476,ev_4306,detour_3,Customer_76,Customer_70,0,53,"[0, 'vir_52', 52, 63, 60, 'vir_53', 53]","['arc_0_vir_52', 'arc_vir_52_52', 402, 445, 'arc_60_vir_53', 'arc_vir_53_53']",14.514191699216537,0.2638943945312098,0,1
ev_4307,1477,ev_4307,shortest,Customer_76,Customer_23,0,39,"[0, 'vir_52', 52, 79, 39]","['arc_0_vir_52', 'arc_vir_52_52', 404, 363]",12.534000447091293,0.22789091721984167,0,1
ev_4308,1477,ev_4308,detour_2,Customer_76,Customer_23,0,39,"[0, 24, 'vir_6', 6, 39]","[2, 'arc_24_vir_6', 'arc_vir_6_6', 80]",14.618622645892106,0.26579313901622015,0,1
ev_4309,1477,ev_4309,detour_3,Customer_76,Customer_23,0,39,"[0, 24, 'vir_6', 6, 79, 39]","[2, 'arc_24_vir_6', 'arc_vir_6_6', 76, 363]",15.253365093818068,0.2773339107966922,0,1
ev_4316,1480,ev_4316,shortest,Customer_76,Customer_16,0,64,"[0, 'vir_52', 52, 79, 39, 64]","['arc_0_vir_52', 'arc_vir_52_52', 404, 363, 358]",15.270266099267221,0.2776412018048586,0,1
ev_4317,1480,ev_4317,detour_2,Customer_76,Customer_16,0,64,"[0, 'vir_52', 52, 63, 30, 64]","['arc_0_vir_52', 'arc_vir_52_52', 402, 305, 302]",16.25532156829468,0.29555130124172146,0,1
ev_4318,1480,ev_4318,detour_3,Customer_76,Customer_16,0,64,"[0, 'vir_52', 52, 79, 39, 54, 64]","['arc_0_vir_52', 'arc_vir_52_52', 404, 363, 360, 410]",15.498563505829228,0.30200499368829004,0,1
ev_4319,1481,ev_4319,shortest,Customer_76,Customer_56,0,64,"[0, 'vir_52', 52, 79, 39, 64]","['arc_0_vir_52', 'arc_vir_52_52', 404, 363, 358]",15.270266099267221,0.2776412018048586,0,1
ev_4320,1481,ev_4320,detour_2,Customer_76,Customer_56,0,64,"[0, 'vir_52', 52, 63, 30, 64]","['arc_0_vir_52', 'arc_vir_52_52', 402, 305, 302]",16.25532156829468,0.29555130124172146,0,1
ev_4321,1481,ev_4321,detour_3,Customer_76,Customer_56,0,64,"[0, 'vir_52', 52, 79, 39, 54, 64]","['arc_0_vir_52', 'arc_vir_52_52', 404, 363, 360, 410]",15.498563505829228,0.30200499368829004,0,1
ev_4322,1482,ev_4322,shortest,Customer_76,Customer_63,0,64,"[0, 'vir_52', 52, 79, 39, 64]","['arc_0_vir_52', 'arc_vir_52_52', 404, 363, 358]",15.270266099267221,0.2776412018048586,0,1
